[16:54:52] [main/INFO]: ModLauncher running: args [--username, UGOTMAIL, --version, forge-43.2.8, --gameDir, C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5, --assetsDir, C:\Users\athac\curseforge\minecraft\Install\assets, --assetIndex, 1.19, --uuid, 4c118650628447d4ad2277ffc5ee64e3, --accessToken, ????????, --clientId, NzY0Njc5NTItMzU0MS00NWJkLWExZTktOTcwMTIyMGY2OGU5, --xuid, 2533274924334437, --userType, msa, --versionType, release, --width, 854, --height, 480, --launchTarget, forgeclient, --fml.forgeVersion, 43.2.8, --fml.mcVersion, 1.19.2, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20220805.130853]
[16:54:52] [main/INFO]: ModLauncher 10.0.8+10.0.8+main.0ef7e830 starting: java version 17.0.3 by Microsoft; OS Windows 10 arch amd64 version 10.0
[16:54:57] [main/INFO]: Found mod file labels-1.19.2-1.8.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file lapisreserve-1.0.8F.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file lazydfu-1.19-1.0.2.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file light-overlay-7.0.1-forge.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file littlebotanics-1.00-1.19.2.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file littlecontraptions-forge-1.19.2.0.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file littlelogistics-mc1.19.2-v1.3.2.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file logprot-1.19.2-1.9.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file lootintegrations-1.19-3.0.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file Mekanism-1.19.2-10.3.8.477.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file MekanismAdditions-1.19.2-10.3.8.477.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file MekanismGenerators-1.19.2-10.3.8.477.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file MekanismTools-1.19.2-10.3.8.477.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file minecolonies-1.19.2-1.0.1378-ALPHA.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file modernfix-mc1.19.2-3.3.1.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file moonlight-1.19.2-2.2.31-forge.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file morejs-forge-1.19.2-0.0.7.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file moreminecarts-1.5.7.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file MouseTweaks-forge-mc1.19-2.23.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file multipiston-1.19.2-1.2.21-ALPHA.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file mutil-1.19.2-5.1.0.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file NaturesCompass-1.19.2-1.10.0-forge.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file neapolitan-1.19.2-4.0.2.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file Neat-1.19-32.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file netherportalfix-forge-1.19-10.0.1.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file NethersDelight-1.19-3.0.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file notenoughcrashes-4.2.1+1.19.2-forge.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file open-parties-and-claims-forge-1.19.2-0.17.3.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file OpenLoader-Forge-1.19.2-15.0.1.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file Paintings-forge-1.19.2-10.2.4.0.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file Patchouli-1.19.2-77.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file personality-1.19-3.0.1.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file PigPen-Forge-1.19.2-11.1.2.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file pitg-1.19.1-2.1.2.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file Placebo-1.19.2-7.1.8.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file pneumaticcraft-repressurized-1.19.2-4.3.3-22.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file polymorph-forge-0.46.1+1.19.2.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file ponderjs-1.19.2-1.1.11.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file Quark-3.4-397.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file QuarkOddities-1.18.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file raised-forge-1.19.2-1.2.2.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file RapidLeafDecay-1.19.2-2.0.2.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file reap-1.19.2-1.0.0.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file ReAuth-1.19-Forge-4.0.7.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file rechiseled-1.0.13-forge-mc1.19.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file resourcefulconfig-forge-1.19.2-1.0.20.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file rhino-forge-1902.2.2-build.268.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file rottencreatures-forge-1.19.2-1.0.1.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file Runelic-Forge-1.19.2-14.1.4.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file savage_and_ravage-1.19.2-5.0.4.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file seasonals-1.19.2-4.0.0.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file serverconfigupdater-3.2.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file Shoppy-1.19.2-FORGE-1.0.6-all.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file simple-rpc-forge-1.19.x-3.2.2.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file SimpleBackups-1.19.1-2.1.9.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file smarterfarmers-1.19.2-1.7.1.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file smoothchunk-1.19.1-2.0.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file SnowRealMagic-1.19.2-forge-6.5.0.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file snowundertrees-1.19.2-1.3.1.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file sophisticatedbackpacks-1.19.2-3.18.45.819.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file sophisticatedcore-1.19.2-0.5.51.251.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file spark-1.10.34-forge.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file spirit-forge-1.19.2-2.2.4.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file starbunclemania-1.19.2-1.0.6.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file starlight-1.1.1+forge.cf5b10b.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file StorageDrawers-1.19-11.1.2.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file structure_gel-1.19.2-2.7.2.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file structureessentials-1.19.2-2.3.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file structurize-1.19.2-1.0.491-ALPHA.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file sullysmod-2.3.1-beta.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file supermartijn642configlib-1.1.6b-forge-mc1.19.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file supermartijn642corelib-1.1.7-forge-mc1.19.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file supplementaries-1.19.2-2.3.4.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file suppsquared-1.19.2-1.0.14.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file swingthroughgrass-1.19.2-1.10.0.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file TerraBlender-forge-1.19.2-2.0.1.136.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file tetra-1.19.2-5.2.1.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file the-conjurer-1.19.2-1.1.5.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file Tips-Forge-1.19.2-8.0.27.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file ToolStats-Forge-1.19.2-12.0.2.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file transparent-5.1.2+1.19-forge.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file trashslot-forge-1.19-12.0.2.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file trolldom-1.19.2-1.1.0.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file twilightforest-1.19.2-4.2.1518-universal.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file upgrade_aquatic-1.19.2-5.0.0.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file v_slab_compat-1.19.2-1.4.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file valhelsia_core-forge-1.19.2-0.5.0.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file valhelsia_furniture-forge-1.19.2-1.1.0.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file valhelsia_structures-forge-1.19.2-1.0.2.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file valhelsia_tweaks-forge-1.19.2-0.1.1.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file waystones-forge-1.19.2-11.3.1.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file woodworks-1.19.2-2.2.1.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file Xaeros_Minimap_23.4.0_Forge_1.19.1.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file XaerosWorldMap_1.30.0_Forge_1.19.1.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file xercamusic-1.19.2-1.1.0.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file xercapaint-1.19.2-1.0.1.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file YungsApi-1.19.2-Forge-3.8.9.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file YungsBetterDungeons-1.19.2-Forge-3.2.2.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file YungsBetterMineshafts-1.19.2-Forge-3.2.0.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file YungsBetterNetherFortresses-1.19.2-Forge-1.0.5.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:57] [main/INFO]: Found mod file YungsBetterStrongholds-1.19.2-Forge-3.2.0.jar of type MOD with provider {mods folder locator at C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\mods}
[16:54:58] [main/WARN]: Mod file C:\Users\athac\curseforge\minecraft\Install\libraries\net\minecraftforge\fmlcore\1.19.2-43.2.8\fmlcore-1.19.2-43.2.8.jar is missing mods.toml file
